sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,measurement_var_x,measurement_var_y,final_x,final_y,vx,vy,error_m
71,71,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000071.jpg,2,3,0,-286.3374328613281,24.40123176574707,-448.067231654186,31.642835438539823,-439.15472412109375,49.9043083190918,-439.2460632324219,35.62984085083008,-439.9992980957031,31.77129364013672,24.861629486083984,23.544780731201172,-444.9053265485472,31.693732544621366,16.777714044787462,-2.568791106204154,158.73549532480467
72,72,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000072.jpg,2,3,0,-286.3374328613281,24.40123176574707,-428.12761250375974,29.12494143841721,-424.9911804199219,45.0565071105957,-420.32073974609375,35.51030731201172,-420.66827392578125,32.53714370727539,24.87513542175293,23.557174682617188,-425.20483040430537,30.476637622344153,17.467606261470195,-2.245646562275916,139.000232577797
73,73,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000073.jpg,2,3,0,-286.3374328613281,24.40123176574707,-407.7372241428352,28.230991060068238,-406.1267395019531,35.4206428527832,-401.42584228515625,30.63259506225586,-401.2031555175781,31.690692901611328,24.894001007080078,23.574480056762695,-405.17771734232036,29.601129172180215,18.07169752678194,-1.9181215172325958,118.95399173025088
74,74,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000074.jpg,2,3,1,-296.3150329589844,25.5032958984375,-387.10601981553845,27.68300765494762,-387.0491027832031,59.09185028076172,-387.1100158691406,49.57553482055664,-387.8912048339844,41.72529220581055,24.91388511657715,23.592716217041016,-387.4135177094702,33.24288433940394,17.999131383063695,-0.58922137198985,91.42666543777065
75,75,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000075.jpg,3,4,0,-296.3150329589844,25.5032958984375,-369.41438632640654,32.65366296741409,-405.9744567871094,59.21142578125,-401.36492919921875,40.14890670776367,-403.4799499511719,44.011207580566406,24.9346923828125,23.611814498901367,-382.75243553699545,37.14961790993872,14.851991747728464,0.4852201771449529,87.2184692644209
76,76,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000076.jpg,3,4,0,-296.3150329589844,25.5032958984375,-367.900443789267,37.63483808708367,-405.9744567871094,59.21142578125,-406.0658264160156,44.936954498291016,-403.590576171875,44.82597351074219,24.95191192626953,23.62761116027832,-381.87316712588046,40.481217442627845,11.555693910117025,1.1653276989956178,86.85926810596847
77,77,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000077.jpg,3,4,0,-306.37432861328125,26.571962356567383,-370.3174732157634,41.64654514162346,-405.9440002441406,63.969581604003906,-401.33447265625,44.90706253051758,-403.7090148925781,46.38486099243164,24.969364166259766,23.643619537353516,-383.3886262067942,43.521823331646964,8.472650985231368,1.6133228556631134,78.85746521983
78,78,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000078.jpg,3,4,0,-306.37432861328125,26.571962356567383,-374.9159752215628,45.13514618731008,-405.9135437011719,68.72773742675781,-406.0353698730469,49.69511032104492,-404.0191955566406,49.231910705566406,24.98189926147461,23.65511703491211,-386.30825615353103,46.756489196020226,5.786078276313436,2.0005870925774385,82.44299785756517
79,79,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000079.jpg,3,4,0,-306.37432861328125,26.571962356567383,-380.5221778772176,48.757076288597666,-405.9135437011719,68.72773742675781,-406.0353698730469,49.69511032104492,-404.7719421386719,51.1064453125,24.993301391601562,23.665578842163086,-390.01423858910005,49.68683156650734,3.5479796165084077,2.2226287663436026,86.7751791663705
80,80,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000080.jpg,3,4,0,-316.4438171386719,27.44025421142578,-386.4662589725916,51.90946033285094,-405.9135437011719,68.72773742675781,-406.0353698730469,49.69511032104492,-405.50836181640625,53.39495086669922,25.005998611450195,23.677223205566406,-393.9191244261381,52.49727990224594,1.790935503245093,2.362991831893963,81.42651764479274
81,81,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000081.jpg,3,4,0,-316.4438171386719,27.44025421142578,-392.12818892289306,54.86027173413991,-405.9135437011719,68.72773742675781,-406.0049133300781,54.45326614379883,-405.7207946777344,54.433624267578125,25.014869689941406,23.685359954833984,-397.4481185044273,54.691446218705444,0.5368942589654468,2.322683439860228,85.46533979088689
82,82,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000082.jpg,3,4,0,-326.2784423828125,28.264019012451172,-396.9112242454619,57.01412965856567,-405.9135437011719,68.72773742675781,-406.0049133300781,54.45326614379883,-406.9779968261719,56.48767852783203,25.02219009399414,23.692073822021484,-400.85117166025975,56.80581308051087,-0.3917518283159831,2.272951333438979,79.84814312500302
83,83,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000083.jpg,3,4,0,-326.2784423828125,28.264019012451172,-401.24292348857574,59.078764413949855,-405.9135437011719,68.72773742675781,-410.73626708984375,54.483158111572266,-411.08697509765625,57.14330291748047,25.028520584106445,23.697877883911133,-405.09565697436443,58.31291185312908,-1.2997609254621896,2.0901324269387156,84.35098859480718
84,84,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000084.jpg,3,4,0,-326.2784423828125,28.264019012451172,-406.3954178998266,60.403044280067796,-405.9135437011719,68.72773742675781,-415.4371337890625,59.271202087402344,-415.8812561035156,58.495845794677734,25.035659790039062,23.704425811767578,-410.1077578717153,59.64841422596067,-2.174617785867201,1.9100052225248865,89.5116439255573
85,85,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000085.jpg,3,4,0,-336.1232604980469,29.13231086730957,-412.2823756575825,61.55841944848556,-429.5702819824219,68.87716674804688,-420.1684875488281,59.301090240478516,-422.0823059082031,59.535255432128906,25.040729522705078,23.709074020385742,-416.1176181106782,60.757908918363455,-3.0783784749580296,1.7189386663484654,86.01904267047136
86,86,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000086.jpg,3,4,0,-336.1232604980469,29.13231086730957,-419.19599658563624,62.47684758471192,-429.5702819824219,68.87716674804688,-429.63116455078125,59.36085891723633,-428.324951171875,59.804718017578125,25.043865203857422,23.711946487426758,-422.76873457180875,61.41953547871786,-3.920232494016375,1.4665924854625367,92.46568580059562
87,87,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000087.jpg,3,4,0,-336.1232604980469,29.13231086730957,-426.6889670658251,62.886127964180396,-429.5702819824219,68.87716674804688,-434.3625183105469,59.39073944091797,-435.4717712402344,60.493465423583984,25.051246643066406,23.718713760375977,-430.12587208151103,61.93949224628272,-4.730042507638212,1.240671186303841,99.56305607274454
88,88,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000088.jpg,3,4,0,-346.0498046875,30.067394256591797,-434.8559145891492,63.18016343258656,-434.3016357421875,68.90705108642578,-443.8251953125,59.45050048828125,-445.0444641113281,60.69677734375,25.055877685546875,23.72296142578125,-438.84286469959426,62.197646714779765,-5.66940953587083,1.0061976483598225,98.1982948397528
89,89,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000089.jpg,3,4,0,-346.0498046875,30.067394256591797,-444.5122742354651,63.20384436313959,-462.689697265625,69.08631134033203,-453.2878723144531,59.51025390625,-453.8623046875,61.63991928100586,25.061962127685547,23.728540420532227,-448.1708791333796,62.5851351524821,-6.531373720849421,0.8585521063209737,107.17330506685485
90,90,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000090.jpg,3,4,0,-346.0498046875,30.067394256591797,-454.702252854229,63.443687258803074,-462.689697265625,69.08631134033203,-462.75054931640625,59.56999969482422,-462.870361328125,62.35753631591797,25.067195892333984,23.733341217041016,-457.8982759805952,63.014005229477874,-7.28431617888315,0.7560200205489304,116.5999987358535
91,91,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000091.jpg,3,4,0,-356.03759765625,31.113798141479492,-465.18259215947836,63.770025250026805,-462.689697265625,69.08631134033203,-472.2132263183594,59.62974166870117,-474.09521484375,63.06153106689453,25.073854446411133,23.739444732666016,-468.66968072030335,63.489763750387034,-8.105788274236978,0.6891464202900573,117.19295748660402
92,92,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000092.jpg,3,4,0,-356.03759765625,31.113798141479492,-476.77546899454035,64.17891017067709,-491.1081848144531,64.50736236572266,-486.3768310546875,64.47750091552734,-485.9373779296875,64.30037689208984,25.079071044921875,23.744230270385742,-480.3599973813773,64.2269579586049,-8.950168932252154,0.7006105690406534,128.65667657175362
93,93,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000093.jpg,3,4,0,-356.03759765625,31.113798141479492,-489.31016631362945,64.92756852764555,-495.7482604980469,78.81169128417969,-495.8395080566406,64.53722381591797,-496.2624206542969,66.78094482421875,25.083751678466797,23.74852180480957,-492.03012653919865,65.66068129636928,-9.590855121676553,0.8755213248641327,140.3119918171545
94,94,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000094.jpg,3,4,0,-366.0764465332031,32.11567306518555,-501.6209816608752,66.53620262123341,-509.9422912597656,78.9012680053711,-510.0335388183594,64.62680053710938,-510.26226806640625,66.86947631835938,25.088973999023438,23.75330924987793,-505.0016027918297,66.66802526456372,-10.38711939588801,0.9069708742386628,143.15748001412183
95,95,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000095.jpg,3,4,0,-366.0764465332031,32.11567306518555,-515.3887221877177,67.57499613880239,-528.8980712890625,74.26252746582031,-524.2276000976562,64.71636962890625,-525.991943359375,66.96745300292969,25.09529685974121,23.759109497070312,-519.5365972526884,67.334705492385,-11.364053065686466,0.8496463182476941,157.44966847839103
96,96,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000096.jpg,3,4,0,-366.0764465332031,32.11567306518555,-530.9006503183748,68.18435181063269,-528.8980712890625,74.26252746582031,-538.3911743164062,69.56407165527344,-536.0702514648438,68.43951416015625,25.098676681518555,23.76220703125,-532.922971263887,68.28527275762222,-11.840338360797167,0.8737211669935743,170.72200431291165
97,97,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000097.jpg,3,4,0,-376.074462890625,33.0618896484375,-544.7633096246842,69.1589939246158,-562.0479125976562,69.71328735351562,-552.585205078125,69.65361022949219,-553.1253662109375,68.2930908203125,25.101585388183594,23.764873504638672,-548.0345113139125,68.81651408058181,-12.610717076815215,0.7920257232010525,175.63784165726665
98,98,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000098.jpg,3,4,0,-376.074462890625,33.0618896484375,-560.6452283907278,69.60853980378286,-562.1695556640625,50.680667877197266,-566.7792358398438,69.74312591552734,-567.4749145507812,67.50411987304688,25.1020565032959,23.765300750732422,-563.3170987884503,68.77616742278443,-13.239926862682992,0.5934783012438816,190.61824239801598
99,99,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000099.jpg,3,4,0,-376.074462890625,33.0618896484375,-576.5570256511332,69.3696457240283,-590.4055786132812,74.65045928955078,-585.7046508789062,69.86247253417969,-585.0892944335938,69.97601318359375,25.10484504699707,23.767858505249023,-579.894845376453,69.60947668743613,-14.025943450474102,0.6506842413122584,207.0711820486916
100,100,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000100.jpg,3,4,0,-386.01123046875,33.930179595947266,-593.920788826927,70.26016092874839,-595.2888793945312,50.88951110839844,-599.898681640625,69.95195770263672,-598.9225463867188,69.47920227050781,25.1082763671875,23.771005630493164,-595.8773840110215,69.95128924526453,-14.486688451191808,0.5770117769983593,212.93502000139952
101,101,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000101.jpg,3,4,0,-386.01123046875,33.930179595947266,-610.3640724622132,70.5283010222629,-618.9151611328125,55.79679489135742,-618.8240356445312,70.07125854492188,-617.9953002929688,68.45073699951172,25.111778259277344,23.77421760559082,-613.3491565485456,69.7066471723238,-15.18960928693137,0.3810341323054425,230.1358039647593
102,102,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000102.jpg,3,4,0,-386.01123046875,33.930179595947266,-628.538765835477,70.08768130462924,-633.01806640625,70.16072082519531,-633.01806640625,70.16072082519531,-633.892822265625,72.0294418334961,25.115272521972656,23.777420043945312,-630.6330308649352,70.85560353566899,-15.682749220959085,0.5641912896172805,247.3930317575644
103,103,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000103.jpg,3,4,0,-395.8560485839844,34.84300231933594,-646.3157800858943,71.41979482528627,-647.090576171875,89.28278350830078,-647.1513671875,79.76647186279297,-654.683837890625,72.76897430419922,25.11583709716797,23.777929306030273,-649.5891258770116,71.95338665992293,-16.453506635893806,0.6914546783065586,256.4325547556227
104,104,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000104.jpg,3,4,0,-395.8560485839844,34.84300231933594,-666.0426325129055,72.64484133822948,-680.3618774414062,65.7006607055664,-675.6305541992188,65.67085266113281,-671.8265380859375,73.14157104492188,25.117652893066406,23.77958869934082,-668.3051027786598,72.84129229578537,-16.986226102463174,0.7383078168045152,275.0860904747958
105,105,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000105.jpg,3,4,0,-395.8560485839844,34.84300231933594,-685.291328881123,73.57960011258989,-699.2872314453125,65.81985473632812,-694.555908203125,65.79005432128906,-692.2429809570312,73.99962615966797,25.118541717529297,23.78040313720703,-688.0106038458003,73.74571685013092,-17.626492096750855,0.7779255753619331,294.73327833499565
106,106,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000106.jpg,3,4,0,-405.7723693847656,35.70016098022461,-705.6370959425512,74.52364242549285,-704.0185546875,65.84964752197266,-708.7499389648438,65.87944030761719,-710.9967651367188,77.27626037597656,25.117876052856445,23.77978515625,-707.7337133960291,75.61231826524504,-18.1201432972693,1.037564063311324,304.5876451470624
107,107,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000107.jpg,3,4,0,-405.7723693847656,35.70016098022461,-725.8538566932984,76.64988232855636,-741.7175903320312,89.87872314453125,-741.7175903320312,89.87872314453125,-731.710693359375,78.27709197998047,25.123624801635742,23.785053253173828,-728.1446468670998,77.29336861935879,-18.65950912718016,1.1910282750320977,325.0444280569338
108,108,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000108.jpg,3,4,0,-415.7295227050781,36.62411117553711,-746.80415599428,78.48439689439088,-741.687255859375,94.63687133789062,-746.4185791015625,94.66665649414062,-755.1757202148438,76.81684875488281,25.125165939331055,23.786460876464844,-750.0785807347693,77.8249492838947,-19.430457837538093,1.0337601610137337,336.8780219399492
109,109,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000109.jpg,3,4,0,-415.7295227050781,36.62411117553711,-769.5090385723074,78.85870944490843,-765.343994140625,94.7857666015625,-774.8673706054688,85.3290023803711,-773.982177734375,81.95246887207031,25.12967872619629,23.790607452392578,-771.2585244271763,80.08208306139016,-19.842357974840915,1.3255100961932944,358.17518951756455
110,110,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000110.jpg,3,4,0,-415.7295227050781,36.62411117553711,-791.1008824020172,81.40759315758346,-788.9703979492188,99.69276428222656,-798.4937744140625,90.23599243164062,-798.0660400390625,84.96266174316406,25.12932014465332,23.7902774810791,-793.8252014171161,82.81347393883122,-20.483755452928097,1.6607751186442359,380.9065495540813
111,111,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000111.jpg,3,4,0,-425.7071228027344,37.63711929321289,-814.3089568700442,84.47424905747546,-827.0031127929688,71.38192749023438,-822.211181640625,80.86847686767578,-822.5084228515625,83.86254119873047,25.12827491760254,23.78931427001953,-817.5162161965084,84.23233274705032,-21.238837225362623,1.6030857410443922,394.5699932621078
112,112,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000112.jpg,3,4,0,-425.7071228027344,37.63711929321289,-838.755053421871,85.83541848809472,-841.2274780273438,66.71302795410156,-845.8678588867188,81.01724243164062,-846.1880493164062,84.15009307861328,25.12631607055664,23.787513732910156,-841.6626435774364,85.16888080393915,-21.923361382971684,1.4441390981198403,418.66246979549777
113,113,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000113.jpg,3,4,0,-425.7071228027344,37.63711929321289,-863.5860049604081,86.61301990205898,-860.0316162109375,85.86463165283203,-869.4639892578125,90.68226623535156,-867.67138671875,90.43990325927734,25.122318267822266,23.783843994140625,-865.1842225732489,88.12664636830407,-22.29962538059782,1.8050887857474727,442.36784870395945
