sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
50,50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,0,1,173.92622867160193,13,18,522.5160522460938,0.17456397414207458,2.355006456375122,2.269346237182617,0,0,0,0,0,-213.3181915283203,17.556650161743164,-241.82933044433594,-2.2712242603302,-247.2637939453125,-3.843034267425537,-759.581787109375,102.48170471191406,0.5753064155578613,0.4199763238430023,0.004717261530458927,-246.55404663085938,-2.4372003078460693,11.404184468258237,11.404184468258237,-219.06273671163217,-1.9364573650014933,38.78628921508789,20.321934957388795
51,51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,0,1,173.92622867160193,12,18,517.846435546875,0.10802655667066574,2.372419834136963,2.287381887435913,0,0,0,0,0,-216.74961853027344,17.889041900634766,-246.55404663085938,-2.4372003078460693,-251.65692138671875,-3.3223958015441895,-752.1943359375,99.23800659179688,0.5695385336875916,0.4254487454891205,0.005012672860175371,-251.25965881347656,-2.30414080619812,11.428477866122682,11.428477866122682,-223.08031366101923,-1.9823374187951526,39.98384094238281,20.855440942236527
52,52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,0,1,173.92622867160193,12,18,513.4561157226562,0.11663490533828735,2.3311502933502197,2.2447707653045654,0,0,0,0,0,-219.85296630859375,18.18168067932129,-251.25965881347656,-2.30414080619812,-256.0012512207031,-2.664652109146118,-749.352783203125,98.22879791259766,0.5714753866195679,0.4237394630908966,0.004785208031535149,-255.65235900878906,-1.9758328199386597,11.415909172950196,11.415909172950196,-227.141367673677,-1.9815264311213712,41.084327697753906,21.440049333832064
53,53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,0,1,173.92622867160193,13,18,509.70513916015625,0.10777998715639114,2.4315996170043945,2.3467442989349365,0,0,0,0,0,-223.26548767089844,18.50347328186035,-255.65235900878906,-1.9758328199386597,-258.0548400878906,1.9313048124313354,-759.4837646484375,102.89265441894531,0.5709872245788574,0.42417117953300476,0.004841616842895746,-259.11077880859375,0.1891953945159912,11.419062314483456,11.419062314483456,-231.12045202032468,-1.711346752150484,40.25292205810547,21.68730997468803
54,54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,0,1,173.92622867160193,18,18,506.1869201660156,0.08911003172397614,2.366725206375122,2.2809462547302246,0,0,0,0,0,-226.6659393310547,18.824125289916992,-259.11077880859375,0.1891953945159912,-262.63519287109375,3.022536039352417,-751.60107421875,98.98617553710938,0.5737545490264893,0.42252910137176514,0.00371631421148777,-262.43017578125,1.753524899482727,11.37148422969025,11.37148422969025,-235.02737789506278,-1.2789891621641223,39.629356384277344,21.77266326229188
55,55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,0,1,173.92622867160193,18,18,502.34234619140625,0.08842135965824127,2.355813503265381,2.268389940261841,0,0,0,0,0,-229.90402221679688,19.161306381225586,-262.43017578125,1.753524899482727,-266.10577392578125,4.049283504486084,-752.1339111328125,99.26504516601562,0.5708383917808533,0.42484208941459656,0.004319516941905022,-266.10699462890625,3.150062322616577,11.400683517700221,11.400683517700221,-238.89207029638493,-0.7282448667990676,39.585540771484375,21.8261141096803
56,56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,0,1,173.92622867160193,15,18,498.7801513671875,0.08226243406534195,2.3859164714813232,2.2996413707733154,0,0,0,0,0,-233.15289306640625,19.499608993530273,-266.10699462890625,3.150062322616577,-269.7379455566406,0.3125797510147095,-759.566650390625,102.94660949707031,0.5700141191482544,0.42557892203330994,0.004406933207064867,-269.8268737792969,2.3822860717773438,11.40577142874734,11.40577142874734,-242.73451573254343,-0.3418824509018755,40.47201156616211,22.0338892539585
57,57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,0,1,173.92622867160193,16,18,493.70947265625,0.09045308828353882,2.390580654144287,2.3044817447662354,0,0,0,0,0,-236.7150115966797,19.870529174804688,-269.8268737792969,2.3822860717773438,-273.4378967285156,5.042680740356445,-759.6622924804688,102.99703979492188,0.5624430775642395,0.4308285713195801,0.006728352978825569,-274.6783752441406,4.2054314613342285,11.50249043477223,11.50249043477223,-246.67106107301595,0.2184977807473435,41.06838607788086,22.03009893505408
58,58,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000058.jpg,0,1,173.92622867160193,18,18,487.81951904296875,0.08790290355682373,2.330925464630127,2.2442386150360107,0,0,0,0,0,-241.94894409179688,20.40029525756836,-274.6783752441406,4.2054314613342285,-284.89776611328125,3.1210532188415527,-751.68359375,99.06649017333984,0.57481449842453,0.4216896593570709,0.003495828015729785,-280.6553039550781,4.07977819442749,11.3605839987709,11.3605839987709,-250.90660084087148,0.6997386547529929,42.006446838378906,21.64143121179775
59,59,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000059.jpg,0,1,173.92622867160193,18,18,484.52099609375,0.06629903614521027,2.215363025665283,2.215363025665283,0,0,0,0,0,-246.72323608398438,20.88353729248047,-280.6553039550781,4.07977819442749,-286.9712829589844,3.353989839553833,-504.74371337890625,19.494766235351562,0.5705347061157227,0.42640969157218933,0.0030556158162653446,-284.0332336425781,3.817397117614746,11.353811014047132,11.353811014047132,-255.03385194543847,1.0881680919231336,41.02790451049805,21.46911683751864
60,60,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000060.jpg,0,1,173.92622867160193,18,18,481.6166687011719,0.05951763689517975,2.3136496543884277,2.3136494159698486,0,0,0,0,0,-250.1058349609375,21.189523696899414,-284.0332336425781,3.817397117614746,-288.43310546875,1.3676015138626099,-504.724609375,19.51791000366211,0.5517476201057434,0.44305339455604553,0.005198976490646601,-287.1299743652344,2.813633441925049,11.471028281603056,11.471028281603056,-258.99404620449263,1.3010653972082107,41.33352279663086,21.784193183329414
61,61,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000061.jpg,0,1,173.92622867160193,17,18,479.300048828125,0.049213241785764694,2.13318133354187,2.13318133354187,0,0,0,0,0,-253.18551635742188,21.468109130859375,-287.1299743652344,2.813633441925049,-289.298095703125,1.905943512916565,-504.83294677734375,19.46814727783203,0.5441833734512329,0.4492984414100647,0.006518179550766945,-289.52313232421875,2.514366865158081,11.528624431917583,11.528624431917583,-262.7459837171297,1.450176683208919,40.98373794555664,22.183781364202453
62,62,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000062.jpg,0,1,173.92622867160193,13,18,475.641357421875,0.0497702918946743,2.358576774597168,2.358576774597168,0,0,0,0,0,-256.56805419921875,21.774091720581055,-289.52313232421875,2.514366865158081,-293.9542541503906,-0.22424817085266113,-504.6883239746094,19.509510040283203,0.5342749953269958,0.45708581805229187,0.008639169856905937,-293.4073791503906,1.409408688545227,11.611031700567843,11.611031700567843,-266.493709564565,1.4451936331816693,42.093421936035156,22.622615495991994
63,63,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000063.jpg,0,1,173.92622867160193,13,18,471.4288635253906,0.06081270053982735,2.470907211303711,2.470907211303711,0,0,0,0,0,-259.78179931640625,22.02918815612793,-293.4073791503906,1.409408688545227,-297.62774658203125,5.404331684112549,-504.7366027832031,19.52694320678711,0.5320253968238831,0.4584716558456421,0.009502951055765152,-297.3505554199219,3.413137674331665,11.640572574579542,11.640572574579542,-270.26177417395274,1.685507900215722,41.928138732910156,22.884387677401353
64,64,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000064.jpg,0,1,173.92622867160193,14,18,468.5176086425781,0.06485388427972794,2.431642770767212,2.431642532348633,0,0,0,0,0,-262.99114990234375,22.283937454223633,-297.3505554199219,3.413137674331665,-300.06243896484375,5.924004077911377,-504.6771240234375,19.545589447021484,0.5388653874397278,0.4538179934024811,0.007316620089113712,-300.0981750488281,4.67064905166626,11.562700609307376,11.562700609307376,-273.93125981762813,2.0526410757461684,41.075042724609375,22.999812132108797
65,65,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000065.jpg,0,1,173.92622867160193,18,18,464.1375732421875,0.0638725683093071,2.4017012119293213,2.4017012119293213,0,0,0,0,0,-266.5252380371094,22.56446075439453,-300.0981750488281,4.67064905166626,-304.84222412109375,7.703177452087402,-504.630859375,19.539920806884766,0.5302261710166931,0.4599500000476837,0.009823806583881378,-304.28948974609375,6.211533546447754,11.652456464251511,11.652456464251511,-277.64083982263054,2.5608309270195333,41.15284729003906,22.884532097574727
66,66,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000066.jpg,0,1,173.92622867160193,15,18,460.58892822265625,0.06519628316164017,2.4699814319610596,2.4699816703796387,1,0,0,0,0,-269.7339172363281,22.84096336364746,-304.28948974609375,6.211533546447754,-308.7916259765625,4.3994927406311035,-504.78594970703125,19.525829315185547,0.5351278185844421,0.45664182305336,0.008230398409068584,-307.99554443359375,5.493662357330322,11.597046243426956,11.597046243426956,-281.36915151126396,2.9210554735127294,42.0104866027832,23.06905734927402
67,67,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000067.jpg,0,1,173.92622867160193,15,18,455.7860107421875,0.06372833997011185,2.4740350246429443,2.4740352630615234,1,0,0,0,0,-272.9421081542969,23.117422103881836,-307.99554443359375,5.493662357330322,-313.754638671875,5.777664661407471,-504.79644775390625,19.536718368530273,0.5273330807685852,0.4616941213607788,0.010972771793603897,-312.81390380859375,5.778875827789307,11.690109393883741,11.690109393883741,-285.2054928510669,3.2697169691789685,43.47856140136719,23.330709447744688
68,68,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000068.jpg,0,1,173.92622867160193,15,18,451.995849609375,0.06589309871196747,2.4498469829559326,2.4498467445373535,0,0,0,0,0,-276.4721984863281,23.421621322631836,-312.81390380859375,5.778875827789307,-317.790283203125,5.791033744812012,-504.82904052734375,19.519367218017578,0.5361683964729309,0.4557473063468933,0.008084231987595558,-316.6341247558594,5.895497798919678,11.591065541296492,11.591065541296492,-289.07239658783726,3.5927867653197305,43.819461822509766,23.493566610851772
69,69,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000069.jpg,0,1,173.92622867160193,17,18,448.8424377441406,0.06413883715867996,2.486133337020874,2.486132860183716,0,0,0,0,0,-279.8583984375,23.757869720458984,-316.6341247558594,5.895497798919678,-319.1799011230469,9.260396003723145,-504.82269287109375,19.547086715698242,0.5319218039512634,0.45873647928237915,0.009341689758002758,-319.5599670410156,7.566628456115723,11.635732918706221,11.635732918706221,-292.8107054777846,4.080049197160946,42.87622833251953,23.55798968954982
70,70,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000070.jpg,0,1,173.92622867160193,18,18,445.0531311035156,0.05997256934642792,2.3967955112457275,2.3967952728271484,0,0,0,0,0,-282.95196533203125,24.0650577545166,-319.5599670410156,7.566628456115723,-323.94415283203125,8.897976875305176,-504.765625,19.535415649414062,0.5313349962234497,0.4594435691833496,0.009221439249813557,-323.2821044921875,8.288676261901855,11.632699536109467,11.632699536109467,-296.5491105086584,4.5963875702189805,43.306053161621094,23.746820328187802
71,71,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000071.jpg,0,1,173.92622867160193,15,18,441.5481872558594,0.05730701982975006,2.3438942432403564,2.3438937664031982,0,0,0,0,0,-286.3374328613281,24.40123176574707,-323.2821044921875,8.288676261901855,-327.88531494140625,6.270040988922119,-504.7547912597656,19.53215217590332,0.5333278179168701,0.45799946784973145,0.008672704920172691,-326.9642333984375,7.461653709411621,11.613241630712263,11.613241630712263,-300.2869449716268,4.9485114317421495,44.016883850097656,23.937360266085676
72,72,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000072.jpg,0,1,173.92622867160193,15,18,437.3519287109375,0.051688630133867264,2.2843053340911865,2.2843055725097656,1,0,0,0,0,-289.56787109375,24.758047103881836,-326.9642333984375,7.461653709411621,-333.0821228027344,5.204941749572754,-505.027099609375,19.473051071166992,0.5322217345237732,0.4588090777397156,0.008969198912382126,-331.3682556152344,6.533987045288086,11.623834523572965,11.623834523572965,-304.10366050217937,5.143204296110715,45.600311279296875,24.413750881414714
73,73,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000073.jpg,0,1,173.92622867160193,15,18,432.55157470703125,0.06369831413030624,2.1654562950134277,2.1284401416778564,0,0,0,0,0,-292.791015625,25.11405372619629,-331.3682556152344,6.533987045288086,-336.30181884765625,6.675710678100586,-707.1734619140625,81.97648620605469,0.5475410223007202,0.4456166625022888,0.006842324510216713,-336.13812255859375,7.113343715667725,11.534131499381164,11.534131499381164,-308.0646241547061,5.3868060340619515,46.936100006103516,24.948896148437726
74,74,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000074.jpg,0,1,173.92622867160193,14,18,428.4004821777344,0.10112571716308594,2.3640236854553223,2.2775583267211914,0,0,0,0,0,-296.3150329589844,25.5032958984375,-336.13812255859375,7.113343715667725,-340.4187927246094,6.979203701019287,-752.264892578125,99.30215454101562,0.5627350211143494,0.4317730963230133,0.005491810850799084,-340.27166748046875,7.561708927154541,11.46017497579275,11.46017497579275,-312.06679986194456,5.657068145249759,47.47721862792969,25.337539671337293
75,75,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000075.jpg,0,1,173.92622867160193,14,18,424.5101318359375,0.10571429878473282,2.4364511966705322,2.3520090579986572,0,0,0,0,0,-299.6627502441406,25.858945846557617,-340.27166748046875,7.561708927154541,-343.4104919433594,10.582747459411621,-759.5216064453125,102.89981079101562,0.5655141472816467,0.429009348154068,0.0054765683598816395,-343.9143371582031,9.379888534545898,11.453693200422345,11.453693200422345,-316.02184210919853,6.1193931213267785,47.220359802246094,25.637274200694034
76,76,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000076.jpg,0,1,173.92622867160193,18,18,420.8106689453125,0.09531707316637039,2.4510955810546875,2.3673315048217773,0,0,0,0,0,-303.0234375,26.21597671508789,-343.9143371582031,9.379888534545898,-347.80120849609375,12.557929039001465,-759.5667724609375,102.4822769165039,0.569172203540802,0.42648643255233765,0.004341354593634605,-347.37652587890625,11.139470100402832,11.405329726057499,11.405329726057499,-319.92657123659103,6.744564178573689,46.845462799072266,25.784720985192067
77,77,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000077.jpg,0,1,173.92622867160193,18,18,416.4925537109375,0.08782722800970078,2.469508647918701,2.386551856994629,0,0,0,0,0,-306.37432861328125,26.571962356567383,-347.37652587890625,11.139470100402832,-352.83758544921875,13.355262756347656,-759.5440063476562,102.93863677978516,0.5683018565177917,0.42727479338645935,0.004423331469297409,-351.5330505371094,12.492280960083008,11.410279807663798,11.410279807663798,-323.8568221974903,7.459290079826901,47.3027229309082,25.902351697867037
78,78,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000078.jpg,0,1,173.92622867160193,15,18,412.7291564941406,0.08493950963020325,2.430417537689209,2.346120595932007,0,0,0,0,0,-309.93170166015625,26.87871551513672,-351.5330505371094,12.492280960083008,-356.56622314453125,10.766079902648926,-759.4708251953125,102.88037872314453,0.5692310929298401,0.4265488088130951,0.004220136441290379,-355.4015197753906,12.137421607971191,11.40077788567534,11.40077788567534,-327.7790919014319,8.04096925169347,47.799686431884766,25.949759588679274
79,79,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000079.jpg,0,1,173.92622867160193,15,18,408.2474060058594,0.09415487945079803,2.399475336074829,2.314389705657959,0,0,0,0,0,-313.1907958984375,27.159746170043945,-355.4015197753906,12.137421607971191,-360.25067138671875,12.280902862548828,-759.5151977539062,102.8914794921875,0.5640408992767334,0.4301225244998932,0.005836545489728451,-359.84588623046875,12.728825569152832,11.469229851850677,11.469229851850677,-331.74265686625876,8.62040425443708,48.8359375,26.227442575156797
80,80,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000080.jpg,0,1,173.92622867160193,15,18,404.15423583984375,0.08557678759098053,2.457695722579956,2.3746402263641357,0,0,0,0,0,-316.4438171386719,27.44025421142578,-359.84588623046875,12.728825569152832,-365.3869323730469,11.434871673583984,-759.4722900390625,102.88386535644531,0.5684568881988525,0.42702704668045044,0.0045160227455198765,-364.0167541503906,12.583414077758789,11.413276196387626,11.413276196387626,-335.7491099020385,9.112365736665081,49.83884048461914,26.619651098813502
81,81,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000081.jpg,0,1,173.92622867160193,17,18,400.7125244140625,0.09038296341896057,2.396507740020752,2.312429428100586,0,0,0,0,0,-321.592041015625,27.871477127075195,-364.0167541503906,12.583414077758789,-366.9781188964844,14.692303657531738,-759.474853515625,102.87734985351562,0.5669549703598022,0.42799195647239685,0.005053041037172079,-367.2824401855469,13.942259788513184,11.435757415623815,11.435757415623815,-339.65514789965073,9.710645383037434,47.76647186279297,25.614285856509593
