pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y
91,92,91,92,-356.03759765625,31.113798141479492,-356.03759765625,31.113798141479492,0.0,-356.2943115234375,27.98957633972168,3.1347510070474804,-359.28173828125,31.43756103515625,-358.8905334472656,31.16004180908203,0.47964376674108433,36,-357.4390869140625,31.006494522094727,-358.8905334472656,31.16004180908203
92,93,92,93,-359.28173828125,31.43756103515625,-359.28173828125,31.43756103515625,0.0,-360.9347229003906,27.891542434692383,3.9123657888739394,-362.83331298828125,31.792009353637695,-362.1131286621094,30.99968719482422,1.0707193222364513,36,-361.91705322265625,30.640291213989258,-362.1131286621094,30.99968719482422
93,94,93,94,-362.83331298828125,31.792009353637695,-362.83331298828125,31.792009353637695,0.0,-365.3292541503906,27.78739356994629,4.718757236784091,-366.0764465332031,32.11567306518555,-365.275146484375,30.794506072998047,1.5451744204126994,36,-365.0382385253906,30.452285766601562,-365.275146484375,30.794506072998047
94,95,94,95,-366.0764465332031,32.11567306518555,-366.0764465332031,32.11567306518555,0.0,-369.15106201171875,27.538414001464844,5.514033086329932,-369.61279296875,32.450355529785156,-369.2243347167969,30.41282844543457,2.0742267072267384,36,-370.1885070800781,29.8794002532959,-369.2243347167969,30.41282844543457
95,96,95,96,-369.61279296875,32.450355529785156,-369.61279296875,32.450355529785156,0.0,-369.19384765625,27.595623016357422,4.872775692744136,-372.840576171875,32.75583267211914,-371.8606262207031,30.261741638183594,2.679699981781439,36,-370.6708068847656,30.205646514892578,-371.8606262207031,30.261741638183594
96,97,96,97,-372.840576171875,32.75583267211914,-372.840576171875,32.75583267211914,0.0,-374.1178894042969,27.31705093383789,5.586758979084531,-376.074462890625,33.0618896484375,-375.30419921875,30.126625061035156,3.034647314313248,36,-375.61004638671875,30.107826232910156,-375.30419921875,30.126625061035156
97,98,97,98,-376.074462890625,33.0618896484375,-376.074462890625,33.0618896484375,0.0,-379.100830078125,32.142799377441406,3.1628508152956463,-379.28497314453125,33.342430114746094,-379.32720947265625,32.03078842163086,1.3123215454040529,36,-380.4215087890625,35.014408111572266,-379.32720947265625,32.03078842163086
98,99,98,99,-379.28497314453125,33.342430114746094,-379.28497314453125,33.342430114746094,0.0,-379.12567138671875,32.125022888183594,1.2277855697672744,-382.8072509765625,33.650211334228516,-382.3071594238281,33.29405975341797,0.6139507387650329,36,-381.5704650878906,34.647151947021484,-382.3071594238281,33.29405975341797
99,100,99,100,-382.8072509765625,33.650211334228516,-382.8072509765625,33.650211334228516,0.0,-384.3352966308594,32.086875915527344,2.1860789448190414,-386.01123046875,33.930179595947266,-386.12158203125,34.34384536743164,0.4281317996177749,36,-386.8173522949219,35.07026290893555,-386.12158203125,34.34384536743164
100,101,100,101,-386.01123046875,33.930179595947266,-386.01123046875,33.930179595947266,0.0,-389.6431884765625,32.20646286010742,4.020238594403037,-389.1904296875,34.22496032714844,-390.8199768066406,35.15441131591797,1.8759805313553148,36,-392.7108459472656,35.35104751586914,-390.8199768066406,35.15441131591797
101,102,101,102,-389.1904296875,34.22496032714844,-389.1904296875,34.22496032714844,0.0,-389.6082458496094,32.19519805908203,2.072318800326313,-392.3679504394531,34.51958084106445,-393.04022216796875,35.54912567138672,1.2295982411359774,36,-390.7064514160156,35.06991958618164,-393.04022216796875,35.54912567138672
102,103,102,103,-392.3679504394531,34.51958084106445,-392.3679504394531,34.51958084106445,0.0,-394.4700622558594,32.42941665649414,2.9643988272726163,-395.8560485839844,34.84300231933594,-396.0787353515625,36.04039764404297,1.2179265002801485,36,-395.6016540527344,35.820823669433594,-396.0787353515625,36.04039764404297
103,104,103,104,-395.8560485839844,34.84300231933594,-395.8560485839844,34.84300231933594,0.0,-399.06011962890625,32.77571487426758,3.813102233279882,-399.0557861328125,35.11958312988281,-399.37640380859375,36.52175521850586,1.438360963088504,36,-399.3575744628906,36.33784103393555,-399.37640380859375,36.52175521850586
104,105,104,105,-399.0557861328125,35.11958312988281,-399.0557861328125,35.11958312988281,0.0,-404.0765380859375,32.89514923095703,5.491453026795245,-402.5732727050781,35.42363357543945,-403.2214660644531,36.704856872558594,1.435857850979229,36,-404.0183410644531,36.09971237182617,-403.2214660644531,36.704856872558594
105,106,105,106,-402.5732727050781,35.42363357543945,-402.5732727050781,35.42363357543945,0.0,-404.122314453125,32.77424621582031,3.0690037012851255,-405.7723693847656,35.70016098022461,-405.86578369140625,36.66388702392578,0.9682428001245668,36,-404.68878173828125,35.85517883300781,-405.86578369140625,36.66388702392578
106,107,106,107,-405.7723693847656,35.70016098022461,-405.7723693847656,35.70016098022461,0.0,-409.4523620605469,32.70404052734375,4.745427679564261,-410.9620056152344,36.18172073364258,-409.9856262207031,36.635833740234375,1.076817229069563,36,-411.3192138671875,36.056983947753906,-409.9856262207031,36.635833740234375
107,108,107,108,-410.9620056152344,36.18172073364258,-410.9620056152344,36.18172073364258,0.0,-415.20965576171875,32.54452896118164,5.592110134518657,-415.7295227050781,36.62411117553711,-414.27313232421875,36.52157974243164,1.4599950808938968,36,-415.577392578125,35.957157135009766,-414.27313232421875,36.52157974243164
108,109,108,109,-415.7295227050781,36.62411117553711,-415.7295227050781,36.62411117553711,0.0,-420.8299560546875,32.83647918701172,6.352997436982665,-418.8456726074219,36.940486907958984,-419.0167541503906,36.46539306640625,0.504958466238465,36,-420.5962829589844,36.141563415527344,-419.0167541503906,36.46539306640625
109,110,109,110,-418.8456726074219,36.940486907958984,-418.8456726074219,36.940486907958984,0.0,-425.14837646484375,32.97090148925781,7.44860284286426,-422.2717590332031,37.288333892822266,-424.174072265625,36.338623046875,2.1262046762146944,36,-425.961181640625,35.985076904296875,-424.174072265625,36.338623046875
110,111,110,111,-422.2717590332031,37.288333892822266,-422.2717590332031,37.288333892822266,0.0,-425.0348815917969,32.911128997802734,5.17636638645224,-425.7071228027344,37.63711929321289,-427.456298828125,36.23871612548828,2.239452653507898,36,-426.1130065917969,36.001712799072266,-427.456298828125,36.23871612548828
111,112,111,112,-425.7071228027344,37.63711929321289,-425.7071228027344,37.63711929321289,0.0,-428.6873474121094,32.802818298339844,5.679102467058937,-429.1660461425781,37.977447509765625,-430.62060546875,36.05067825317383,2.414162919419666,36,-429.53564453125,35.743167877197266,-430.62060546875,36.05067825317383
112,113,112,113,-429.1660461425781,37.977447509765625,-429.1660461425781,37.977447509765625,0.0,-432.6086730957031,37.15008544921875,3.5406508324904182,-432.6162414550781,38.31691360473633,-433.629150390625,37.84986877441406,1.115399204429274,36,-432.4559326171875,40.650630950927734,-433.629150390625,37.84986877441406
113,114,113,114,-432.6162414550781,38.31691360473633,-432.6162414550781,38.31691360473633,0.0,-436.86077880859375,37.546363830566406,4.3139128757849,-435.776611328125,38.627864837646484,-437.08441162109375,39.3623046875,1.4999144973437661,36,-436.8564147949219,40.93265914916992,-437.08441162109375,39.3623046875
114,115,114,115,-435.776611328125,38.627864837646484,-435.776611328125,38.627864837646484,0.0,-437.00799560546875,37.3407096862793,1.7813128928350788,-439.2908630371094,38.962501525878906,-439.2845764160156,40.2024040222168,1.2399184336196107,36,-437.2094421386719,40.44123840332031,-439.2845764160156,40.2024040222168
115,116,115,116,-439.2908630371094,38.962501525878906,-439.2908630371094,38.962501525878906,0.0,-443.2156066894531,37.58747863769531,4.158641686854172,-442.5021057128906,39.26829147338867,-442.8171081542969,40.85507583618164,1.6177487914061892,36,-443.30743408203125,40.76567077636719,-442.8171081542969,40.85507583618164
116,117,116,117,-442.5021057128906,39.26829147338867,-442.5021057128906,39.26829147338867,0.0,-448.4089660644531,38.52244186401367,5.953762747428377,-445.7133483886719,39.57407760620117,-447.25677490234375,41.5654411315918,2.519463056558182,36,-448.8931579589844,41.577484130859375,-447.25677490234375,41.5654411315918
117,118,117,118,-445.7133483886719,39.57407760620117,-445.7133483886719,39.57407760620117,0.0,-448.4327697753906,38.3453483581543,2.984129394572087,-449.110595703125,39.88394546508789,-450.0577392578125,41.8988037109375,2.22637253487691,36,-448.9233093261719,41.385597229003906,-450.0577392578125,41.8988037109375
118,119,118,119,-449.110595703125,39.88394546508789,-449.110595703125,39.88394546508789,0.0,-452.08935546875,38.70055389404297,3.2052184561627737,-452.206787109375,40.16635513305664,-453.11614990234375,42.1938362121582,2.222075654731576,36,-452.6902770996094,41.76784896850586,-453.11614990234375,42.1938362121582
119,120,119,120,-452.206787109375,40.16635513305664,-452.206787109375,40.16635513305664,0.0,-455.5645446777344,39.247135162353516,3.4813074041822443,-455.5990295410156,40.475765228271484,-456.09686279296875,42.39385223388672,1.9816396513645562,36,-455.6125183105469,41.976524353027344,-456.09686279296875,42.39385223388672
120,121,120,121,-455.5990295410156,40.475765228271484,-455.5990295410156,40.475765228271484,0.0,-455.5326232910156,39.264305114746094,1.2132787794657973,-459.1404724121094,40.788551330566406,-458.20111083984375,42.49159622192383,1.944932406390505,36,-456.55438232421875,42.029335021972656,-458.20111083984375,42.49159622192383
121,122,121,122,-459.1404724121094,40.788551330566406,-459.1404724121094,40.788551330566406,0.0,-459.73797607421875,39.6013069152832,1.3291199824903954,-462.3484802246094,41.07188034057617,-460.705078125,42.73481750488281,2.337975721309508,36,-460.01361083984375,42.58264923095703,-460.705078125,42.73481750488281
122,123,122,123,-462.3484802246094,41.07188034057617,-462.3484802246094,41.07188034057617,0.0,-465.22149658203125,40.11494445800781,3.028192410227683,-465.55621337890625,41.35519027709961,-463.39227294921875,43.33617401123047,2.9337577845021845,36,-463.1016845703125,43.659637451171875,-463.39227294921875,43.33617401123047
123,124,123,124,-465.55621337890625,41.35519027709961,-465.55621337890625,41.35519027709961,0.0,-471.481201171875,40.21459197998047,6.033775337400273,-468.9824523925781,41.67662048339844,-468.122802734375,43.59791564941406,2.1048450417557483,36,-471.03271484375,43.41767120361328,-468.122802734375,43.59791564941406
124,125,124,125,-468.9824523925781,41.67662048339844,-468.9824523925781,41.67662048339844,0.0,-471.5249328613281,39.97078323364258,3.061713189805644,-472.1073913574219,41.96978759765625,-471.81005859375,43.493675231933594,1.5526236808242215,36,-472.4395446777344,42.84585952758789,-471.81005859375,43.493675231933594
125,126,125,126,-472.1073913574219,41.96978759765625,-472.1073913574219,41.96978759765625,0.0,-476.482666015625,40.002140045166016,4.797360235122571,-475.5235900878906,42.29027557373047,-476.06231689453125,43.296836853027344,1.1416620258084118,36,-477.23663330078125,42.68489074707031,-476.06231689453125,43.296836853027344
126,127,126,127,-475.5235900878906,42.29027557373047,-475.5235900878906,42.29027557373047,0.0,-480.60174560546875,37.80924987792969,6.772536802936993,-480.710693359375,42.825992584228516,-480.5224609375,42.47902297973633,0.39473959908576817,36,-481.7271423339844,40.72886657714844,-480.5224609375,42.47902297973633
127,128,127,128,-480.710693359375,42.825992584228516,-480.710693359375,42.825992584228516,0.0,-483.3375244140625,40.02763366699219,3.8381055248060494,-485.43988037109375,43.314414978027344,-483.5020446777344,42.8514518737793,1.992370951994783,36,-482.3958740234375,43.493247985839844,-483.5020446777344,42.8514518737793
128,129,128,129,-485.43988037109375,43.314414978027344,-485.43988037109375,43.314414978027344,0.0,-486.9522399902344,43.333717346191406,1.5124827929678795,-488.66900634765625,43.66962432861328,-487.3042907714844,44.3282356262207,1.5153275042650896,36,-487.6368713378906,46.33047866821289,-487.3042907714844,44.3282356262207
129,130,129,130,-488.66900634765625,43.66962432861328,-488.66900634765625,43.66962432861328,0.0,-486.9156188964844,43.333030700683594,1.7854027064754532,-491.9098205566406,44.02613067626953,-489.4058532714844,45.4106559753418,2.861251905880345,36,-487.04840087890625,46.3879280090332,-489.4058532714844,45.4106559753418
130,131,130,131,-491.9098205566406,44.02613067626953,-491.9098205566406,44.02613067626953,0.0,-491.66546630859375,43.54057312011719,0.5435762493663517,-495.4583435058594,44.41647720336914,-492.02191162109375,46.17485046386719,3.8601736517763494,36,-491.026123046875,46.476600646972656,-492.02191162109375,46.17485046386719
131,132,131,132,-495.4583435058594,44.41647720336914,-495.4583435058594,44.41647720336914,0.0,-496.6866760253906,43.78664779663086,1.3803933715178018,-498.7073974609375,44.71101379394531,-495.3038024902344,46.797786712646484,3.99237772997749,36,-495.56982421875,46.82747268676758,-495.3038024902344,46.797786712646484
132,133,132,133,-498.7073974609375,44.71101379394531,-498.7073974609375,44.71101379394531,0.0,-502.757080078125,44.11212158203125,4.09372705263088,-502.27886962890625,45.03477096557617,-499.7868347167969,47.2546501159668,3.337379427861175,36,-501.7967529296875,47.05521011352539,-499.7868347167969,47.2546501159668
133,134,133,134,-502.27886962890625,45.03477096557617,-502.27886962890625,45.03477096557617,0.0,-502.84869384765625,44.16773986816406,1.03751750064936,-505.52783203125,45.32929611206055,-502.0894775390625,47.7415771484375,4.200164450638788,36,-500.3359375,47.63075637817383,-502.0894775390625,47.7415771484375
134,135,134,135,-505.52783203125,45.32929611206055,-505.52783203125,45.32929611206055,0.0,-507.2186584472656,44.42644500732422,1.9167770048755937,-509.0766296386719,45.60560607910156,-505.25537109375,47.67167663574219,4.344037800498028,36,-505.2185974121094,46.81369400024414,-505.25537109375,47.67167663574219
135,136,135,136,-509.0766296386719,45.60560607910156,-509.0766296386719,45.60560607910156,0.0,-511.0635681152344,44.742122650146484,2.166455201873449,-512.3068237304688,45.85710525512695,-508.8946228027344,47.88998794555664,3.9718669670924243,36,-509.5506591796875,47.652957916259766,-508.8946228027344,47.88998794555664
136,137,136,137,-512.3068237304688,45.85710525512695,-512.3068237304688,45.85710525512695,0.0,-510.9073486328125,44.44190216064453,1.9903091085538933,-515.5360717773438,46.1085319519043,-511.0096740722656,47.91138458251953,4.872222674740224,36,-509.2610168457031,47.448326110839844,-511.0096740722656,47.91138458251953
137,138,137,138,-515.5360717773438,46.1085319519043,-515.5360717773438,46.1085319519043,0.0,-515.57421875,44.75907897949219,1.3499920430412595,-518.6881713867188,46.37449264526367,-514.9893188476562,46.532352447509766,3.7022195805886877,36,-516.4590454101562,44.22596740722656,-514.9893188476562,46.532352447509766
138,139,138,139,-518.6881713867188,46.37449264526367,-518.6881713867188,46.37449264526367,0.0,-520.4508056640625,45.036746978759766,2.2127907862961433,-522.1470947265625,46.66633605957031,-519.5369262695312,45.85677719116211,2.732830937965111,36,-521.573974609375,45.13040542602539,-519.5369262695312,45.85677719116211
139,140,139,140,-522.1470947265625,46.66633605957031,-522.1470947265625,46.66633605957031,0.0,-526.615966796875,45.328269958496094,4.664894261573685,-525.2991943359375,46.93229675292969,-524.3936767578125,44.62456512451172,2.4790295183990882,36,-526.4725341796875,43.31892395019531,-524.3936767578125,44.62456512451172
